Lijst Overzicht Reserveringen 

Datum: 21.09.2015 tot 22.05.2016 
Opleiding : 51230411 MA ING WET: COMPUTERWET. 
Studiejaar: alle 

Afdrukdatum: 14.12.2015 
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------- 
|Event ID|Event Nr| Week|Datum |Dagnaam |Aanvang |Einde |Ects D| Objid D|Code |Teken|Objid SM|Objectomschrijving |Objid SC|S|Status Lok |Status Lok |Mnemonic|Lokaal Nr| Obj.-ID|Cap G|Lokaal |Code |Tekst gebouw |Straat en huisnummer |Plaats |Postcode|Lnd|S|Status Les |Status Les |Lesgever |Pers.nr.|Pers.nr.|Tekst Vak |Opmerking |Afhandeling |Reeksinfo |Alg. omsch|Reeksinfo Accent |Opm. Accen|Afh. Accen| 
|53311136| 20|201547|19.11.2015|Donderdag|14:00:00|16:00:00|H04B4a|50447564|H04B4A|K |50447610|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|KAST |M00.A045 |50075160| 34 |EUPOCO-LOKAAL |432-01|Arenbergkasteel |Kasteelpark Arenberg 1 |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|A. Bertels | 7053| 7053| Frans in de bedrijfsomgeving | | | | | | | | 
|53311136| 21|201547|19.11.2015|Donderdag|16:00:00|18:00:00|H04B4a|50447564|H04B4A|K |50447610|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200S |01.05 |50075354| 40 | |490-17|Seminarielokalen |Celestijnenlaan 200s |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|A. Bertels | 7053| 7053| Frans in de bedrijfsomgeving | | | | | | | | 
|53311160| 20|201547|19.11.2015|Donderdag|17:00:00|19:00:00|H04B3a|50447565|H04B3A|K |50447609|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|ILT |01.130 |50433680| 32 |Leslokaal 01.130 |117-04|Instituut Levende Talen |Dekenstraat 6 |Leuven |3000 |BE |1|@08\QStatus@|Goedgekeurd|L. Baten | 5578| 5578| Engels in de bedrijfsomgeving | | | | | | | | 
|53315311| 4|201547|19.11.2015|Donderdag|18:00:00|20:00:00|S0B88a|50316901|S0B88A|K |50316953|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|AV |00.17 |50075062| 216 | |122-20|Auditoriacomplex |Parkstraat 49 |Leuven |3000 |BE |1|@08\QStatus@|Goedgekeurd|V. Draulans | 15852| 15852| Genderstudies | Slechts 14 weken in te plannen, waarvan laatste week als reserveweek | | | | | | | 
|53312611| 9|201547|20.11.2015|Vrijdag |08:30:00|10:30:00|H03F7a|50448295|H03F7A|K |50448365|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200A |00.144 |50849433| 60 |Seminarielokaal |490-12|Computerwetenschappen |Celestijnenlaan 200a |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|D. Huybrechs | 70285| 40688| Wavelets: Lecture | Dubbele boeking H3F7 oké (extra lokaal) | | | | | | | 
|53312611| 9|201547|20.11.2015|Vrijdag |08:30:00|10:30:00|H03F7a|50448295|H03F7A|K |50448365|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200C |01.01 |50075303| 78 |ICTS PC-KLAS D |493-11|Kandidatuur Natuurkunde |Celestijnenlaan 200c |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|D. Huybrechs | 70285| 40688| Wavelets: Lecture | Dubbele boeking H3F7 oké (extra lokaal) | | | | | | | 
|53324884| 8|201547|20.11.2015|Vrijdag |08:30:00|10:30:00|H03F0a|50448301|H03F0A|P |50448362|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200B |01.14 |50075319| 40 | |490-11|Instituut voor Wiskunde |Celestijnenlaan 200b |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|K. Meerbergen | 9717| 9717| Technisch-wetenschappelijke software: hoorcollege | | | | | | | | 
|53324884| 8|201547|20.11.2015|Vrijdag |08:30:00|10:30:00|H03F0a|50448301|H03F0A|P |50448362|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200B |01.14 |50075319| 40 | |490-11|Instituut voor Wiskunde |Celestijnenlaan 200b |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|R. Cools | 16438| 16438| Technisch-wetenschappelijke software: hoorcollege | | | | | | | | 
|53309833| 9|201547|20.11.2015|Vrijdag |09:00:00|10:30:00|H02D2a|50286661|H02D2A|K |50290468|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200L |00.06 |50075346| 280 | |490-14|Auditoria L |Celestijnenlaan 200l |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|L. De Raedt | 10316| 10316| Uncertainty in Artificial Intelligence: Lecture | | | | | | | | 
|53309833| 9|201547|20.11.2015|Vrijdag |09:00:00|10:30:00|H02D2a|50286661|H02D2A|K |50290468|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200L |00.06 |50075346| 280 | |490-14|Auditoria L |Celestijnenlaan 200l |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|T. De Laet | 89691| 46457| Uncertainty in Artificial Intelligence: Lecture | | | | | | | | 
|53311485| 18|201547|20.11.2015|Vrijdag |10:30:00|12:30:00|H01F2a|50270933|H01F2A|K |50271075|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200G |00.06 |50075287| 292 | |492-11|Kandidatuur Scheikunde |Celestijnenlaan 200g |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|D. Cattrysse | 14059| 14059| Bedrijfskunde & Entrepreneurship: hoorcollege | | | | | | | | 
|53306725| 16|201547|20.11.2015|Vrijdag |14:00:00|16:00:00|D0R19a|50505311|D0R19A|K |50505356|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|PSI |02.51 |50075019| 111 | |110-01|Psychologisch Instituut |Tiensestraat 102 |Leuven |3000 |BE |1|@08\QStatus@|Goedgekeurd|F. Put | 3768| 3768| Simulation Theory and Applications | nazicht2 | | | | | | | 
|53308390| 8|201547|20.11.2015|Vrijdag |14:00:00|16:00:00|H04K5a|50448158|H04K5A|P |50448408|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200A |00.225 |50721558| 125 |AUDITORIUM COMPUTERWETENSCHAPPEN |490-12|Computerwetenschappen |Celestijnenlaan 200a |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|F. Piessens | 18905| 18905| Development of Secure Software: Lecture | | | | | | | | 
|53310107| 8|201547|20.11.2015|Vrijdag |14:00:00|16:00:00|H02A6a|50286635|H02A6A|K |50290511|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|ELEC |00.24 |50075207| 114 |AUD.B |335-01|Elektrotechnisch Instituut |Kasteelpark Arenberg 10 |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|D. Van Compernolle| 3755| 3755| Speech Recognition: Lecture | | | | | | | | 
|53311983| 9|201547|20.11.2015|Vrijdag |14:00:00|18:00:00|G0Q55a|50307003|G0Q55A|P |50307062|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200B |00.18 |50817847| 60 | |490-11|Instituut voor Wiskunde |Celestijnenlaan 200b |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|E. Duval | 16838| 16838| Fundamenten van Mens-machine interactie | | | | | | | | 
|53312451| 9|201547|20.11.2015|Vrijdag |14:00:00|16:00:00|H03F9a|50448293|H03F9A|P |50448366|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200S |01.03 |50075356| 50 | |490-17|Seminarielokalen |Celestijnenlaan 200s |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|D. Roose | 6989| 6989| Parallel Computing: Lecture | | | | | | | | 
|53310270| 9|201547|20.11.2015|Vrijdag |16:00:00|18:00:00|H02B1a|50286640|H02B1A|K |50290516|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200S |00.04 |50075355| 40 | |490-17|Seminarielokalen |Celestijnenlaan 200s |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|M. Moens | 37861| 12108| Natural Language Processing: Lecture | | | | | | | | 
|53310270| 9|201547|20.11.2015|Vrijdag |16:00:00|18:00:00|H02B1a|50286640|H02B1A|K |50290516|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200S |00.04 |50075355| 40 | |490-17|Seminarielokalen |Celestijnenlaan 200s |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|V. Vandeghinste | 35370| 35370| Natural Language Processing: Lecture | | | | | | | | 
|53311800| 8|201548|23.11.2015|Maandag |10:30:00|12:30:00|H04G1a|50448317|H04G1B|K |51231338|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200A |00.225 |50721558| 125 |AUDITORIUM COMPUTERWETENSCHAPPEN |490-12|Computerwetenschappen |Celestijnenlaan 200a |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|B. De Decker | 4864| 4864| Besturingssystemen: hoorcollege | | | | | | | | 
|53335013| 2|201548|23.11.2015|Maandag |10:30:00|13:00:00|H00H1a|50359563|H02D1A|K |50290467|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200N |00.01 |50075349| 80 | |490-16|Auditoria N |Celestijnenlaan 200n |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|D. Roose | 6989| 6989| Genetic Algorithms and Evolutionary Computing: Exercises | | | Group A: a.o. MAI | | | | | 
|53361051| 4|201548|23.11.2015|Maandag |10:30:00|13:00:00|G0Q58a|50307006|G0Q57A|K |50307063|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|CBA |00.36 |50982558| 36 |Petrus Celestinuszaal |331-80|Celestijnenklooster - CBA |Willem de Croylaan 6 |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|W. Michiels | 11378| 11378| Wiskundige modellering en simulatie: oefeningen & practica | | | Group A | | | | | 
|53361051| 4|201548|23.11.2015|Maandag |10:30:00|13:00:00|G0Q58a|50307006|G0Q57A|K |50307063|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|CBA |00.36 |50982558| 36 |Petrus Celestinuszaal |331-80|Celestijnenklooster - CBA |Willem de Croylaan 6 |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|R. Cools | 16438| 16438| Wiskundige modellering en simulatie: oefeningen & practica | | | Group A | | | | | 
|53361051| 4|201548|23.11.2015|Maandag |10:30:00|13:00:00|G0Q58a|50307006|G0Q57A|K |50307063|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|CBA |00.36 |50982558| 36 |Petrus Celestinuszaal |331-80|Celestijnenklooster - CBA |Willem de Croylaan 6 |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|D. Nuyens | 89685| 38396| Wiskundige modellering en simulatie: oefeningen & practica | | | Group A | | | | | 
|53306725| 17|201548|23.11.2015|Maandag |13:00:00|15:00:00|D0R19a|50505311|D0R19A|K |50505356|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|HOGM |00.85 |50074936| 72 | |172-22|Huis De Munter |Naamsestraat 69 |Leuven |3000 |BE |1|@08\QStatus@|Goedgekeurd|F. Put | 3768| 3768| Simulation Theory and Applications | nazicht2 | | | | | | | 
|53311867| 9|201548|23.11.2015|Maandag |14:00:00|16:00:00|G0Q57a|50307005|G0Q57A|K |50307063|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|BOKU |03.22 |50359127| 90 | |334-30|Instituut Burgerlijke Bouwkunde|Kasteelpark Arenberg 40 |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|W. Michiels | 11378| 11378| Modellering en simulatie | | klassieke overheadprojector (glas) nodig| | | | | | 
|53311867| 9|201548|23.11.2015|Maandag |14:00:00|16:00:00|G0Q57a|50307005|G0Q57A|K |50307063|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|BOKU |03.22 |50359127| 90 | |334-30|Instituut Burgerlijke Bouwkunde|Kasteelpark Arenberg 40 |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|D. Nuyens | 89685| 38396| Modellering en simulatie | | klassieke overheadprojector (glas) nodig| | | | | | 
|53323138| 5|201548|23.11.2015|Maandag |16:00:00|18:30:00|H00H2a|50359564|H02D2A|K |50290468|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200B |00.16 |50817846| 60 | |490-11|Instituut voor Wiskunde |Celestijnenlaan 200b |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|L. De Raedt | 10316| 10316| Uncertainty in Artificial Intelligence: Exercises | bewust dubbele boeking docent en set (verschillende Reeksen) |bewust dubbele boeking docenten | Group A | | | | | 
|53323138| 5|201548|23.11.2015|Maandag |16:00:00|18:30:00|H00H2a|50359564|H02D2A|K |50290468|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200B |00.16 |50817846| 60 | |490-11|Instituut voor Wiskunde |Celestijnenlaan 200b |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|T. De Laet | 89691| 46457| Uncertainty in Artificial Intelligence: Exercises | bewust dubbele boeking docent en set (verschillende Reeksen) |bewust dubbele boeking docenten | Group A | | | | | 
|53361052| 4|201548|23.11.2015|Maandag |16:00:00|18:30:00|G0Q58a|50307006|G0Q57A|K |50307063|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|CBA |00.36 |50982558| 36 |Petrus Celestinuszaal |331-80|Celestijnenklooster - CBA |Willem de Croylaan 6 |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|W. Michiels | 11378| 11378| Wiskundige modellering en simulatie: oefeningen & practica | | | Group B | | | | | 
|53361052| 4|201548|23.11.2015|Maandag |16:00:00|18:30:00|G0Q58a|50307006|G0Q57A|K |50307063|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|CBA |00.36 |50982558| 36 |Petrus Celestinuszaal |331-80|Celestijnenklooster - CBA |Willem de Croylaan 6 |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|R. Cools | 16438| 16438| Wiskundige modellering en simulatie: oefeningen & practica | | | Group B | | | | | 
|53361052| 4|201548|23.11.2015|Maandag |16:00:00|18:30:00|G0Q58a|50307006|G0Q57A|K |50307063|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|CBA |00.36 |50982558| 36 |Petrus Celestinuszaal |331-80|Celestijnenklooster - CBA |Willem de Croylaan 6 |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|D. Nuyens | 89685| 38396| Wiskundige modellering en simulatie: oefeningen & practica | | | Group B | | | | | 
|53437232| 4|201548|23.11.2015|Maandag |19:30:00|21:30:00|W0AE0a|50309839|W0AE0A|K |50313472|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|PDS |01.30 |50074907| 814 |AULA PIETER DE SOMER |109-51|Rector P.De Somer-Aula |Charles Deberiotstraat 24|Leuven |3000 |BE |1|@08\QStatus@|Goedgekeurd|B. Pattyn | 17021| 17021| Lessen voor de 21ste eeuw | Dubbele boeking OK | | Studenten die de lessen volgen in LEUVEN | | | | | 
|53437660| 4|201548|23.11.2015|Maandag |19:30:00|21:30:00|W0AE0a|50309839|W0AE0A|K |50313472|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|B |00.504 |50270065| 40 |B504 VIDEOCONFERENTIEKLAS |640-00|Gebouw B |Etienne Sabbelaan 53 |Kortrijk|8500 |BE |1|@08\QStatus@|Goedgekeurd|B. Pattyn | 17021| 17021| Lessen voor de 21ste eeuw | | | Voor Kulak-studenten | | | | | 
|53305993| 14|201548|24.11.2015|Dinsdag |08:30:00|10:30:00|H04H8a|50448142|H04H8B|K |50840604|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200S |00.05 |50075352| 40 | |490-17|Seminarielokalen |Celestijnenlaan 200s |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|F. Piessens | 18905| 18905| Formal Systems and their Applications: Lecture | | | | | | | | 
|53493983| 3|201548|24.11.2015|Dinsdag |08:30:00|10:30:00|H00G0a|50359552|H02B1A|K |50290516|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|VHI |02.23 |50074954| 60 |ICTS PC-KLAS E2 |108-01|Van Den Heuvelinstituut |Dekenstraat 2 |Leuven |3000 |BE |1|@08\QStatus@|Goedgekeurd|M. Moens | 37861| 12108| Natural Language Processing: Exercises | | | | | | | | 
|53493983| 3|201548|24.11.2015|Dinsdag |08:30:00|10:30:00|H00G0a|50359552|H02B1A|K |50290516|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|VHI |02.23 |50074954| 60 |ICTS PC-KLAS E2 |108-01|Van Den Heuvelinstituut |Dekenstraat 2 |Leuven |3000 |BE |1|@08\QStatus@|Goedgekeurd|V. Vandeghinste | 35370| 35370| Natural Language Processing: Exercises | | | | | | | | 
|53359677| 5|201548|24.11.2015|Dinsdag |16:00:00|18:30:00|H04G2a|50448316|H04G1B|K |51231338|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200G |00.10 |50075284| 38 | |492-11|Kandidatuur Scheikunde |Celestijnenlaan 200g |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|B. De Decker | 4864| 4864| Besturingssystemen: oefeningen | | | | | | | | 
|53311797| 9|201548|25.11.2015|Woensdag |08:30:00|10:30:00|H04L2a|50448160|H04L2A|K |50448412|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200A |00.144 |50849433| 60 |Seminarielokaal |490-12|Computerwetenschappen |Celestijnenlaan 200a |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|M. Lobelle | 65202| 65202| Software for Real-Time and Embedded Systems: Lecture | | | | | | | | 
|53310004| 9|201548|25.11.2015|Woensdag |09:00:00|10:30:00|H02D1a|50286660|H02D1A|K |50290467|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200D |05.11 |50075318| 106 |200D.05.0011 |493-21|Instituut Natuurkunde Navorsing|Celestijnenlaan 200d |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|D. Roose | 6989| 6989| Genetic Algorithms and Evolutionary Computing: Lecture | | | | | | | | 
|53335015| 4|201548|25.11.2015|Woensdag |10:30:00|13:00:00|H00H1a|50359563|H02D1A|K |50290467|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200S |00.05 |50075352| 40 | |490-17|Seminarielokalen |Celestijnenlaan 200s |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|D. Roose | 6989| 6989| Genetic Algorithms and Evolutionary Computing: Exercises | bewust dubbele boeking set | | Group B: a.o. Mcs | | | | | 
|53310003| 8|201548|25.11.2015|Woensdag |14:00:00|16:00:00|H05N0a|50506605|H05N0A|P |50506610|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|BOKU |03.22 |50359127| 90 | |334-30|Instituut Burgerlijke Bouwkunde|Kasteelpark Arenberg 40 |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|P. De Causmaecker | 3471| 3471| Capita Selecta Computer Science: Artificial Intelligence | | | | | | | | 
|53310003| 8|201548|25.11.2015|Woensdag |14:00:00|16:00:00|H05N0a|50506605|H05N0A|P |50506610|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|BOKU |03.22 |50359127| 90 | |334-30|Instituut Burgerlijke Bouwkunde|Kasteelpark Arenberg 40 |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|J. Ramon | 4411| 4411| Capita Selecta Computer Science: Artificial Intelligence | | | | | | | | 
|53310003| 8|201548|25.11.2015|Woensdag |14:00:00|16:00:00|H05N0a|50506605|H05N0A|P |50506610|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|BOKU |03.22 |50359127| 90 | |334-30|Instituut Burgerlijke Bouwkunde|Kasteelpark Arenberg 40 |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|L. De Raedt | 10316| 10316| Capita Selecta Computer Science: Artificial Intelligence | | | | | | | | 
|53310003| 8|201548|25.11.2015|Woensdag |14:00:00|16:00:00|H05N0a|50506605|H05N0A|P |50506610|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|BOKU |03.22 |50359127| 90 | |334-30|Instituut Burgerlijke Bouwkunde|Kasteelpark Arenberg 40 |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|T. Guns | 56117| 56117| Capita Selecta Computer Science: Artificial Intelligence | | | | | | | | 
|53310003| 8|201548|25.11.2015|Woensdag |14:00:00|16:00:00|H05N0a|50506605|H05N0A|P |50506610|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|BOKU |03.22 |50359127| 90 | |334-30|Instituut Burgerlijke Bouwkunde|Kasteelpark Arenberg 40 |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|V. Belle | 100809| 100809| Capita Selecta Computer Science: Artificial Intelligence | | | | | | | | 
|53311461| 8|201548|25.11.2015|Woensdag |14:00:00|16:00:00|H01G1a|50270942|H01G1A|K |50271080|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200S |00.04 |50075355| 40 | |490-17|Seminarielokalen |Celestijnenlaan 200s |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|G. Gielen | 5155| 5148| Computergesteund probleemoplossen: hoorcollege | | | | | | | | 
|53311461| 8|201548|25.11.2015|Woensdag |14:00:00|16:00:00|H01G1a|50270942|H01G1A|K |50271080|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200S |00.04 |50075355| 40 | |490-17|Seminarielokalen |Celestijnenlaan 200s |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|S. Vandewalle | 9501| 9501| Computergesteund probleemoplossen: hoorcollege | | | | | | | | 
|53312565| 7|201548|25.11.2015|Woensdag |14:00:00|16:00:00|H05N2a|50506607|H05N2A|P |50506611|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200B |01.14 |50075319| 40 | |490-11|Instituut voor Wiskunde |Celestijnenlaan 200b |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|P. Dutré | 16791| 16791| Capita selecta, mens machine communicatie en multimedia | | | | | | | | 
|53312565| 7|201548|25.11.2015|Woensdag |14:00:00|16:00:00|H05N2a|50506607|H05N2A|P |50506611|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200B |01.14 |50075319| 40 | |490-11|Instituut voor Wiskunde |Celestijnenlaan 200b |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|E. Duval | 16838| 16838| Capita selecta, mens machine communicatie en multimedia | | | | | | | | 
|53313150| 6|201548|25.11.2015|Woensdag |14:00:00|16:00:00|H04G7a|50448283|H04G7A|K |50448393|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200S |01.05 |50075354| 40 | |490-17|Seminarielokalen |Celestijnenlaan 200s |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|T. Holvoet | 11946| 11946| Capita Selecta Computer Science: Distributed Systems | Dubbele boeking H_GL15 in semester 2 oké | | | | | | | 
|53313150| 6|201548|25.11.2015|Woensdag |14:00:00|16:00:00|H04G7a|50448283|H04G7A|K |50448393|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200S |01.05 |50075354| 40 | |490-17|Seminarielokalen |Celestijnenlaan 200s |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|W. Joosen | 15627| 15627| Capita Selecta Computer Science: Distributed Systems | Dubbele boeking H_GL15 in semester 2 oké | | | | | | | 
|53313150| 6|201548|25.11.2015|Woensdag |14:00:00|16:00:00|H04G7a|50448283|H04G7A|K |50448393|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200S |01.05 |50075354| 40 | |490-17|Seminarielokalen |Celestijnenlaan 200s |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|D. Hughes | 61846| 61846| Capita Selecta Computer Science: Distributed Systems | Dubbele boeking H_GL15 in semester 2 oké | | | | | | | 
|53311136| 22|201548|25.11.2015|Woensdag |16:00:00|18:00:00|H04B4a|50447564|H04B4A|K |50447610|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200S |01.05 |50075354| 40 | |490-17|Seminarielokalen |Celestijnenlaan 200s |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|A. Bertels | 7053| 7053| Frans in de bedrijfsomgeving | | | | | | | | 
|53311945| 9|201548|25.11.2015|Woensdag |16:00:00|18:00:00|G0B34a|50545551|G0B34B|K |50699383|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200B |00.16 |50817846| 60 | |490-11|Instituut voor Wiskunde |Celestijnenlaan 200b |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|B. Berendt | 54729| 54729| Knowledge and the Web: Lecture | Dubbele boeking oké (gelijktijdige activiteit H0Y8) | | | | | | | 
|53311946| 9|201548|25.11.2015|Woensdag |16:00:00|18:00:00|H00Y8a|52714587|G0B34B|K |50699383|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200B |00.16 |50817846| 60 | |490-11|Instituut voor Wiskunde |Celestijnenlaan 200b |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|B. Berendt | 54729| 54729| Knowledge and the Web: Lectures 2 | Dubbele boeking oké (gelijktijdige activiteit H_GB34) | | | | | | | 
|53311984| 9|201548|25.11.2015|Woensdag |16:00:00|18:00:00|H07Z6a|52893134|G0Q66C|P |52893132|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200A |00.225 |50721558| 125 |AUDITORIUM COMPUTERWETENSCHAPPEN |490-12|Computerwetenschappen |Celestijnenlaan 200a |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|P. Dutré | 16791| 16791| Fundamenten van Computergrafiek | | | | | | | | 
|53323655| 5|201548|25.11.2015|Woensdag |16:00:00|18:30:00|H00H2a|50359564|H02D2A|K |50290468|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200S |01.03 |50075356| 50 | |490-17|Seminarielokalen |Celestijnenlaan 200s |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|L. De Raedt | 10316| 10316| Uncertainty in Artificial Intelligence: Exercises | bewust dubbele boeking docent en sets (= verschillende Reeksen) | | Group B | | | | | 
